jordi_pablo_ripollés;playsfor;spain_national_under-17_football_team;jordi_pablo_ripollés;isaffiliatedto;spain_national_under-17_football_team;jordi_pablo_ripollés;playsfor;spain_national_under-16_football_team;jordi_pablo_ripollés;playsfor;villarreal_cf_c;9.926715;1;16.751257;1;14.451492;6;5.908857544130902;3.3985981941223145
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;glasgow_airport;reus_airport;isconnectedto;brussels_south_charleroi_airport;reus_airport;isconnectedto;glasgow_prestwick_airport;9.31618;1;14.694537;1;14.585114;4;3.527328646418139;3.6771092414855957
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;east_midlands_airport;reus_airport;isconnectedto;leeds_bradford_international_airport;reus_airport;isconnectedto;glasgow_prestwick_airport;9.31618;1;14.694537;1;14.590541;4;3.5259756623786505;3.679636240005493
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;glasgow_airport;reus_airport;isconnectedto;brussels_south_charleroi_airport;reus_airport;isconnectedto;leeds_bradford_international_airport;9.31618;1;14.694537;1;14.5913;4;3.5257863896746198;3.669712543487549
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;east_midlands_airport;reus_airport;isconnectedto;brussels_south_charleroi_airport;reus_airport;isconnectedto;cork_airport;9.31618;1;14.694537;1;14.60789;4;3.521648216076068;3.6669678688049316
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;glasgow_airport;reus_airport;isconnectedto;east_midlands_airport;reus_airport;isconnectedto;cork_airport;9.31618;1;14.694537;1;14.59995;4;3.523629217056561;3.684986114501953
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;brussels_south_charleroi_airport;reus_airport;isconnectedto;leeds_bradford_international_airport;reus_airport;isconnectedto;glasgow_prestwick_airport;9.31618;1;14.694537;1;14.62046;4;3.5185109374396824;3.661904811859131
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;glasgow_airport;reus_airport;isconnectedto;leeds_bradford_international_airport;reus_airport;isconnectedto;glasgow_prestwick_airport;9.31618;1;14.694537;1;14.638879;4;3.5139109941168343;3.6703288555145264
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;east_midlands_airport;reus_airport;isconnectedto;glasgow_prestwick_airport;reus_airport;isconnectedto;cork_airport;9.31618;1;14.694537;1;14.650534;4;3.5109990969133866;3.6690561771392822
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;glasgow_airport;reus_airport;isconnectedto;brussels_south_charleroi_airport;reus_airport;isconnectedto;cork_airport;9.31618;1;14.694537;1;14.634943;4;3.5148941308538593;3.6858911514282227
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;east_midlands_airport;reus_airport;isconnectedto;brussels_south_charleroi_airport;reus_airport;isconnectedto;bristol_airport;9.31618;1;14.694537;1;14.668369;4;3.5065415941124813;3.6669304370880127
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;east_midlands_airport;reus_airport;isconnectedto;leeds_bradford_international_airport;reus_airport;isconnectedto;cork_airport;9.31618;1;14.694537;1;14.664202;4;3.507583275056681;3.669632911682129
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;glasgow_airport;reus_airport;isconnectedto;east_midlands_airport;reus_airport;isconnectedto;bristol_airport;9.31618;1;14.694537;1;14.672407;4;3.5055322773496096;3.685361623764038
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;brussels_south_charleroi_airport;reus_airport;isconnectedto;glasgow_prestwick_airport;reus_airport;isconnectedto;cork_airport;9.31618;1;14.694537;1;14.675484;3;2.5047632206916988;3.6793999671936035
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;glasgow_airport;reus_airport;isconnectedto;glasgow_prestwick_airport;reus_airport;isconnectedto;cork_airport;9.31618;1;14.694537;1;14.679177;3;2.5038398941411097;3.666611671447754
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;east_midlands_airport;reus_airport;isconnectedto;bristol_airport;reus_airport;isconnectedto;glasgow_prestwick_airport;9.31618;1;14.694537;1;14.698913;4;3.4989061373042145;3.6767094135284424
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;brussels_south_charleroi_airport;reus_airport;isconnectedto;leeds_bradford_international_airport;reus_airport;isconnectedto;cork_airport;9.31618;1;14.694537;1;14.689613;4;3.5012309526369667;3.6687710285186768
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;glasgow_airport;reus_airport;isconnectedto;brussels_south_charleroi_airport;reus_airport;isconnectedto;bristol_airport;9.31618;1;14.694537;1;14.708201;4;3.496583991749167;3.670616626739502
reus_airport;isconnectedto;robin_hood_airport_doncaster_sheffield;reus_airport;isconnectedto;glasgow_airport;reus_airport;isconnectedto;leeds_bradford_international_airport;reus_airport;isconnectedto;cork_airport;9.31618;1;14.694537;1;14.695097;3;2.4998600482977222;3.658973217010498
gregor_robertson_(footballer);wasbornin;edinburgh;gregor_robertson_(footballer);hasgender;male;gregor_robertson_(footballer);isaffiliatedto;scotland_national_under-21_football_team;gregor_robertson_(footballer);playsfor;heart_of_midlothian_f.c.;8.657502;1;16.652563;1;14.747561;1;0.8704565660460676;3.1938364505767822
gregor_robertson_(footballer);wasbornin;edinburgh;gregor_robertson_(footballer);isaffiliatedto;heart_of_midlothian_f.c.;gregor_robertson_(footballer);hasgender;male;gregor_robertson_(footballer);playsfor;heart_of_midlothian_f.c.;8.657502;1;16.652563;1;11.146822;7;6.995953068187723;3.193347692489624
francisco_yeste;wasbornin;bilbao;francisco_yeste;playsfor;athletic_bilbao;francisco_yeste;isaffiliatedto;athletic_bilbao;francisco_yeste;hasgender;male;8.909227;1;15.551436;1;13.252368;1;0.9087998591029592;3.2059404850006104
francisco_yeste;wasbornin;bilbao;francisco_yeste;isaffiliatedto;athletic_bilbao;francisco_yeste;hasgender;male;francisco_yeste;playsfor;olympiacos_f.c.;8.909227;1;15.551436;1;13.816076;1;0.8500967582865054;3.2101075649261475
francisco_yeste;wasbornin;bilbao;francisco_yeste;isaffiliatedto;athletic_bilbao;francisco_yeste;hasgender;male;francisco_yeste;isaffiliatedto;spain_national_under-21_football_team;8.909227;1;15.551436;1;13.82589;1;0.8488419251362256;3.211916923522949
francisco_yeste;wasbornin;bilbao;francisco_yeste;isaffiliatedto;athletic_bilbao;francisco_yeste;hasgender;male;francisco_yeste;playsfor;athletic_bilbao_b;8.909227;1;15.551436;1;13.844159;1;0.846482803695047;3.2122786045074463
francisco_yeste;wasbornin;bilbao;francisco_yeste;isaffiliatedto;athletic_bilbao;francisco_yeste;hasgender;male;francisco_yeste;playsfor;baniyas_sc;8.909227;1;15.551436;1;13.917162;1;0.8367543589494172;3.2097034454345703
francisco_yeste;wasbornin;bilbao;francisco_yeste;playsfor;athletic_bilbao;francisco_yeste;hasgender;male;francisco_yeste;playsfor;olympiacos_f.c.;8.909227;1;15.551436;1;13.971544;1;0.8291892444504246;3.2085328102111816
francisco_yeste;wasbornin;bilbao;francisco_yeste;playsfor;athletic_bilbao;francisco_yeste;hasgender;male;francisco_yeste;isaffiliatedto;spain_national_under-21_football_team;8.909227;1;15.551436;1;14.1407;1;0.8038820174428318;3.2115590572357178
francisco_yeste;wasbornin;bilbao;francisco_yeste;playsfor;athletic_bilbao;francisco_yeste;hasgender;male;francisco_yeste;playsfor;athletic_bilbao_b;8.909227;1;15.551436;1;14.0370865;1;0.8197049728471045;3.2070322036743164
francisco_yeste;wasbornin;bilbao;francisco_yeste;isaffiliatedto;athletic_bilbao;francisco_yeste;hasgender;male;francisco_yeste;playsfor;cd_basconia;8.909227;1;15.551436;1;14.025669;1;0.8213861792627944;3.213543653488159
francisco_yeste;wasbornin;bilbao;francisco_yeste;isaffiliatedto;athletic_bilbao;francisco_yeste;hasgender;male;francisco_yeste;isaffiliatedto;spain_national_under-20_football_team;8.909227;1;15.551436;1;13.98236;1;0.8276519216176212;3.2102606296539307
francisco_yeste;wasbornin;bilbao;francisco_yeste;isaffiliatedto;athletic_bilbao;francisco_yeste;hasgender;male;francisco_yeste;isaffiliatedto;spain_national_under-18_football_team;8.909227;1;15.551436;1;13.972931;1;0.8289927584627856;3.2077767848968506
francisco_yeste;wasbornin;bilbao;francisco_yeste;hasgender;male;francisco_yeste;isaffiliatedto;spain_national_under-21_football_team;francisco_yeste;playsfor;olympiacos_f.c.;8.909227;1;15.551436;1;14.065522;1;0.8154642287865844;3.2108874320983887
francisco_yeste;wasbornin;bilbao;francisco_yeste;hasgender;male;francisco_yeste;playsfor;athletic_bilbao_b;francisco_yeste;playsfor;olympiacos_f.c.;8.909227;1;15.551436;1;14.074075;1;0.8141737471422811;3.211747884750366
francisco_yeste;wasbornin;bilbao;francisco_yeste;hasgender;male;francisco_yeste;playsfor;athletic_bilbao_b;francisco_yeste;isaffiliatedto;spain_national_under-21_football_team;8.909227;1;15.551436;1;14.106424;1;0.809229602985513;3.208691358566284
francisco_yeste;wasbornin;bilbao;francisco_yeste;isaffiliatedto;athletic_bilbao;francisco_yeste;hasgender;male;francisco_yeste;isaffiliatedto;athletic_bilbao_b;8.909227;1;15.551436;1;14.068733;1;0.8149805372863838;3.2088558673858643
vitālijs_astafjevs;playsfor;jfk_olimps;vitālijs_astafjevs;isaffiliatedto;jfk_olimps;vitālijs_astafjevs;playsfor;skonto_fc;vitālijs_astafjevs;playsfor;fc_rubin_kazan;9.92016;1;15.9869175;1;13.952913;6;5.884321328002353;3.395735263824463
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);playsfor;tranmere_rovers_f.c.;paul_jones_(footballer_born_1978);playsfor;blackpool_f.c.;paul_jones_(footballer_born_1978);hasgender;male;9.741556;1;18.439587;1;16.799835;1;0.8375011122090515;3.4321560859680176
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);isaffiliatedto;marine_f.c.;paul_jones_(footballer_born_1978);playsfor;blackpool_f.c.;paul_jones_(footballer_born_1978);hasgender;male;9.741556;1;18.439587;1;16.855253;1;0.82981736066422;3.4259209632873535
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);playsfor;tranmere_rovers_f.c.;paul_jones_(footballer_born_1978);isaffiliatedto;marine_f.c.;paul_jones_(footballer_born_1978);hasgender;male;9.741556;1;18.439587;1;16.907787;1;0.8222694231623153;3.426438331604004
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);playsfor;blackpool_f.c.;paul_jones_(footballer_born_1978);hasgender;male;paul_jones_(footballer_born_1978);isaffiliatedto;tranmere_rovers_f.c.;9.741556;1;18.439587;1;16.925604;1;0.8196507036855588;3.424335241317749
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);playsfor;blackpool_f.c.;paul_jones_(footballer_born_1978);hasgender;male;paul_jones_(footballer_born_1978);playsfor;marine_f.c.;9.741556;1;18.439587;1;16.939772;1;0.8175468805670315;3.4184296131134033
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);playsfor;tranmere_rovers_f.c.;paul_jones_(footballer_born_1978);hasgender;male;paul_jones_(footballer_born_1978);isaffiliatedto;tranmere_rovers_f.c.;9.741556;1;18.439587;1;16.157372;1;0.9073933527868702;3.416391611099243
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);playsfor;tranmere_rovers_f.c.;paul_jones_(footballer_born_1978);hasgender;male;paul_jones_(footballer_born_1978);playsfor;marine_f.c.;9.741556;1;18.439587;1;16.941034;1;0.8173584609397212;3.420545816421509
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);isaffiliatedto;marine_f.c.;paul_jones_(footballer_born_1978);hasgender;male;paul_jones_(footballer_born_1978);isaffiliatedto;tranmere_rovers_f.c.;9.741556;1;18.439587;1;16.938892;1;0.8176780020021481;3.418071746826172
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);playsfor;blackpool_f.c.;paul_jones_(footballer_born_1978);hasgender;male;paul_jones_(footballer_born_1978);isaffiliatedto;blackpool_f.c.;9.741556;1;18.439587;1;16.23092;1;0.9010250121817795;3.4193639755249023
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);isaffiliatedto;marine_f.c.;paul_jones_(footballer_born_1978);hasgender;male;paul_jones_(footballer_born_1978);playsfor;marine_f.c.;9.741556;1;18.439587;1;16.43883;1;0.8808765580268313;3.4166078567504883
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);playsfor;tranmere_rovers_f.c.;paul_jones_(footballer_born_1978);hasgender;male;paul_jones_(footballer_born_1978);isaffiliatedto;blackpool_f.c.;9.741556;1;18.439587;1;17.04156;1;0.8018706833160416;3.4187545776367188
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);playsfor;blackpool_f.c.;paul_jones_(footballer_born_1978);hasgender;male;paul_jones_(footballer_born_1978);isaffiliatedto;vauxhall_motors_f.c.;9.741556;1;18.439587;1;17.002462;1;0.8080089303736454;3.4229516983032227
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);playsfor;tranmere_rovers_f.c.;paul_jones_(footballer_born_1978);hasgender;male;paul_jones_(footballer_born_1978);isaffiliatedto;vauxhall_motors_f.c.;9.741556;1;18.439587;1;16.999908;1;0.8084048127011695;3.420422315597534
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);hasgender;male;paul_jones_(footballer_born_1978);isaffiliatedto;tranmere_rovers_f.c.;paul_jones_(footballer_born_1978);playsfor;marine_f.c.;9.741556;1;18.439587;1;17.060188;1;0.798894354589702;3.4207050800323486
paul_jones_(footballer_born_1978);wasbornin;liverpool;paul_jones_(footballer_born_1978);playsfor;blackpool_f.c.;paul_jones_(footballer_born_1978);playsfor;oldham_athletic_a.f.c.;paul_jones_(footballer_born_1978);hasgender;male;9.741556;1;18.439587;1;16.860641;1;0.8290550750171177;3.4184482097625732
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;hajer_club;godwin_attram;playsfor;stade_tunisien;9.920765;1;15.321506;1;12.886516;4;3.919456841083167;3.438581705093384
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;al_shabab_fc_(riyadh);godwin_attram;playsfor;hajer_club;9.920765;1;15.321506;1;13.040853;4;3.9072620033782366;3.4412739276885986
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;al_shabab_fc_(riyadh);godwin_attram;playsfor;stade_tunisien;9.920765;1;15.321506;1;13.06921;4;3.9048483558644635;3.444849729537964
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;smouha_sporting_club;godwin_attram;playsfor;hajer_club;9.920765;1;15.321506;1;12.961149;4;3.9137538912672127;3.4429879188537598
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;smouha_sporting_club;godwin_attram;playsfor;stade_tunisien;9.920765;1;15.321506;1;12.97227;4;3.912873444600714;3.441042900085449
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;hajer_club;godwin_attram;playsfor;silkeborg_if;9.920765;1;15.321506;1;13.03238;4;3.907972399406683;3.4407715797424316
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;psv_eindhoven;godwin_attram;playsfor;hajer_club;9.920765;1;15.321506;1;13.097335;4;3.902399145455443;3.443966865539551
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;silkeborg_if;godwin_attram;playsfor;stade_tunisien;9.920765;1;15.321506;1;13.15666;4;3.8970479034424645;3.4440603256225586
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;smouha_sporting_club;godwin_attram;playsfor;al_shabab_fc_(riyadh);9.920765;1;15.321506;1;13.154829;4;3.8972168838683627;3.4463560581207275
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;ghana_national_football_team;godwin_attram;playsfor;hajer_club;9.920765;1;15.321506;1;12.832825;4;3.923344485328022;3.4457106590270996
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;psv_eindhoven;godwin_attram;playsfor;stade_tunisien;9.920765;1;15.321506;1;13.147114;4;3.8979261949863804;3.4387011528015137
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;ghana_national_football_team;godwin_attram;playsfor;stade_tunisien;9.920765;1;15.321506;1;12.800542;4;3.925598446039519;3.4342870712280273
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;al_shabab_fc_(riyadh);godwin_attram;playsfor;silkeborg_if;9.920765;1;15.321506;1;13.309308;4;3.8820718000635823;3.437563419342041
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;psv_eindhoven;godwin_attram;playsfor;al_shabab_fc_(riyadh);9.920765;1;15.321506;1;13.270649;4;3.8860341437902957;3.431694507598877
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;smouha_sporting_club;godwin_attram;playsfor;silkeborg_if;9.920765;1;15.321506;1;13.186861;4;3.8942251214120844;3.439469337463379
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;ghana_national_football_team;godwin_attram;playsfor;al_shabab_fc_(riyadh);9.920765;1;15.321506;1;12.98328;4;3.9119937550073223;3.439164400100708
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;smouha_sporting_club;godwin_attram;playsfor;psv_eindhoven;9.920765;1;15.321506;1;13.245169;4;3.8885818833015535;3.4387876987457275
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;smouha_sporting_club;godwin_attram;playsfor;ghana_national_football_team;9.920765;1;15.321506;1;12.879398;4;3.9199823463844723;3.4384713172912598
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;psv_eindhoven;godwin_attram;playsfor;silkeborg_if;9.920765;1;15.321506;1;13.421956;4;3.8698405276504055;3.4412896633148193
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;ghana_national_football_team;godwin_attram;playsfor;silkeborg_if;9.920765;1;15.321506;1;12.843779;4;3.9225655698635107;3.437723398208618
godwin_attram;playsfor;great_olympics;godwin_attram;isaffiliatedto;great_olympics;godwin_attram;playsfor;ghana_national_football_team;godwin_attram;playsfor;psv_eindhoven;9.920765;1;15.321506;1;12.978808;4;3.9123520044872055;3.4395084381103516
godwin_attram;playsfor;great_olympics;godwin_attram;playsfor;al_shabab_fc_(riyadh);godwin_attram;playsfor;hajer_club;godwin_attram;playsfor;stade_tunisien;9.920765;1;15.321506;1;15.022158;4;3.5742830923131756;3.4369876384735107
godwin_attram;playsfor;great_olympics;godwin_attram;playsfor;smouha_sporting_club;godwin_attram;playsfor;hajer_club;godwin_attram;playsfor;stade_tunisien;9.920765;1;15.321506;1;15.060083;5;4.564985857372771;3.4351582527160645
godwin_attram;playsfor;great_olympics;godwin_attram;playsfor;hajer_club;godwin_attram;playsfor;silkeborg_if;godwin_attram;playsfor;stade_tunisien;9.920765;1;15.321506;1;15.087517;4;3.558231746663063;3.4358057975769043
godwin_attram;playsfor;great_olympics;godwin_attram;playsfor;smouha_sporting_club;godwin_attram;playsfor;al_shabab_fc_(riyadh);godwin_attram;playsfor;hajer_club;9.920765;1;15.321506;1;15.219444;4;3.5254931925975903;3.440150260925293
godwin_attram;playsfor;great_olympics;godwin_attram;playsfor;psv_eindhoven;godwin_attram;playsfor;hajer_club;godwin_attram;playsfor;stade_tunisien;9.920765;1;15.321506;1;15.199502;4;3.530463111580315;3.4378626346588135
godwin_attram;playsfor;great_olympics;godwin_attram;playsfor;smouha_sporting_club;godwin_attram;playsfor;al_shabab_fc_(riyadh);godwin_attram;playsfor;stade_tunisien;9.920765;1;15.321506;1;15.195908;4;3.5313582766176808;3.4399659633636475
godwin_attram;playsfor;great_olympics;godwin_attram;playsfor;ghana_national_football_team;godwin_attram;playsfor;hajer_club;godwin_attram;playsfor;stade_tunisien;9.920765;1;15.321506;1;15.339549;4;3.4954892428627873;3.435734272003174
calum_elliot;isaffiliatedto;raith_rovers_f.c.;calum_elliot;playsfor;raith_rovers_f.c.;calum_elliot;isaffiliatedto;motherwell_f.c.;calum_elliot;isaffiliatedto;heart_of_midlothian_f.c.;9.872061;1;16.687878;1;13.387836;4;3.964430224059015;3.390990734100342
calum_elliot;isaffiliatedto;raith_rovers_f.c.;calum_elliot;playsfor;raith_rovers_f.c.;calum_elliot;isaffiliatedto;heart_of_midlothian_f.c.;calum_elliot;isaffiliatedto;dundee_f.c.;9.872061;1;16.687878;1;13.371884;5;4.964973418443309;3.387349843978882
calum_elliot;isaffiliatedto;raith_rovers_f.c.;calum_elliot;playsfor;raith_rovers_f.c.;calum_elliot;isaffiliatedto;motherwell_f.c.;calum_elliot;isaffiliatedto;dundee_f.c.;9.872061;1;16.687878;1;13.486076;4;3.960902007069561;3.392544984817505
calum_elliot;isaffiliatedto;raith_rovers_f.c.;calum_elliot;isaffiliatedto;motherwell_f.c.;calum_elliot;isaffiliatedto;heart_of_midlothian_f.c.;calum_elliot;isaffiliatedto;dundee_f.c.;9.872061;1;16.687878;1;15.965849;4;3.67305360121631;3.389833927154541
calum_elliot;isaffiliatedto;raith_rovers_f.c.;calum_elliot;playsfor;raith_rovers_f.c.;calum_elliot;hasgender;male;calum_elliot;isaffiliatedto;heart_of_midlothian_f.c.;9.872061;1;16.687878;1;13.414995;3;2.963486712503258;3.4121530055999756
calum_elliot;isaffiliatedto;raith_rovers_f.c.;calum_elliot;playsfor;raith_rovers_f.c.;calum_elliot;hasgender;male;calum_elliot;isaffiliatedto;motherwell_f.c.;9.872061;1;16.687878;1;13.535718;3;2.9589937353441087;3.407954454421997
calum_elliot;isaffiliatedto;raith_rovers_f.c.;calum_elliot;playsfor;raith_rovers_f.c.;calum_elliot;hasgender;male;calum_elliot;isaffiliatedto;dundee_f.c.;9.872061;1;16.687878;1;13.540143;3;2.9588193675325045;3.403341293334961
calum_elliot;isaffiliatedto;raith_rovers_f.c.;calum_elliot;playsfor;raith_rovers_f.c.;calum_elliot;isaffiliatedto;heart_of_midlothian_f.c.;calum_elliot;isaffiliatedto;livingston_f.c.;9.872061;1;16.687878;1;13.546294;4;3.95857580208654;3.3917338848114014
calum_elliot;isaffiliatedto;raith_rovers_f.c.;calum_elliot;playsfor;raith_rovers_f.c.;calum_elliot;playsfor;scotland_national_under-21_football_team;calum_elliot;isaffiliatedto;heart_of_midlothian_f.c.;9.872061;1;16.687878;1;13.588808;3;2.9568543504602243;3.389920949935913
calum_elliot;isaffiliatedto;raith_rovers_f.c.;calum_elliot;playsfor;raith_rovers_f.c.;calum_elliot;isaffiliatedto;heart_of_midlothian_f.c.;calum_elliot;wasbornin;edinburgh;9.872061;1;16.687878;1;13.323804;4;3.9665626879413196;3.38779878616333
calum_elliot;isaffiliatedto;raith_rovers_f.c.;calum_elliot;playsfor;raith_rovers_f.c.;calum_elliot;isaffiliatedto;heart_of_midlothian_f.c.;calum_elliot;playsfor;alloa_athletic_f.c.;9.872061;1;16.687878;1;13.582925;3;2.9570965820256188;3.3872435092926025
calum_elliot;isaffiliatedto;raith_rovers_f.c.;calum_elliot;playsfor;raith_rovers_f.c.;calum_elliot;isaffiliatedto;scotland_national_under-21_football_team;calum_elliot;isaffiliatedto;heart_of_midlothian_f.c.;9.872061;1;16.687878;1;13.566615;4;3.9577613336082895;3.3902976512908936
calum_elliot;isaffiliatedto;raith_rovers_f.c.;calum_elliot;playsfor;raith_rovers_f.c.;calum_elliot;isaffiliatedto;motherwell_f.c.;calum_elliot;isaffiliatedto;livingston_f.c.;9.872061;1;16.687878;1;13.641217;4;3.954638128284818;3.3825063705444336
calum_elliot;isaffiliatedto;raith_rovers_f.c.;calum_elliot;playsfor;raith_rovers_f.c.;calum_elliot;playsfor;scotland_national_under-21_football_team;calum_elliot;isaffiliatedto;motherwell_f.c.;9.872061;1;16.687878;1;13.654322;3;2.95406725846383;3.382007122039795
esteban_cambiasso;playsfor;club_atlético_independiente;esteban_cambiasso;isaffiliatedto;club_atlético_independiente;esteban_cambiasso;playsfor;club_atlético_river_plate;esteban_cambiasso;isaffiliatedto;c.a._independiente;10.251827;1;17.543383;1;12.79234;8;7.9914313742363365;3.4010815620422363
con_martin;playsfor;republic_of_ireland_national_football_team;con_martin;playsfor;leeds_united_a.f.c.;con_martin;playsfor;dundalk_f.c.;con_martin;playsfor;aston_villa_f.c.;9.655339;1;16.61079;1;16.420565;3;2.547413511879031;3.1944057941436768
con_martin;playsfor;republic_of_ireland_national_football_team;con_martin;playsfor;leeds_united_a.f.c.;con_martin;playsfor;glentoran_f.c.;con_martin;playsfor;aston_villa_f.c.;9.655339;1;16.61079;1;16.639374;4;3.4928546048335787;3.196563959121704
con_martin;playsfor;republic_of_ireland_national_football_team;con_martin;playsfor;waterford_united_f.c.;con_martin;playsfor;leeds_united_a.f.c.;con_martin;playsfor;aston_villa_f.c.;9.655339;1;16.61079;1;16.649044;3;2.490437720008438;3.195617198944092
con_martin;playsfor;republic_of_ireland_national_football_team;con_martin;playsfor;leeds_united_a.f.c.;con_martin;playsfor;glentoran_f.c.;con_martin;playsfor;dundalk_f.c.;9.655339;1;16.61079;1;16.744663;4;3.46658164887973;3.1858906745910645
con_martin;playsfor;republic_of_ireland_national_football_team;con_martin;playsfor;waterford_united_f.c.;con_martin;playsfor;leeds_united_a.f.c.;con_martin;playsfor;dundalk_f.c.;9.655339;1;16.61079;1;16.798668;4;3.453168260881432;3.1855387687683105
con_martin;playsfor;republic_of_ireland_national_football_team;con_martin;playsfor;glentoran_f.c.;con_martin;playsfor;dundalk_f.c.;con_martin;playsfor;aston_villa_f.c.;9.655339;1;16.61079;1;16.780386;4;3.457702404617603;3.192356824874878
con_martin;playsfor;republic_of_ireland_national_football_team;con_martin;playsfor;waterford_united_f.c.;con_martin;playsfor;dundalk_f.c.;con_martin;playsfor;aston_villa_f.c.;9.655339;1;16.61079;1;16.775475;4;3.458921724191584;3.193077325820923
con_martin;playsfor;republic_of_ireland_national_football_team;con_martin;playsfor;waterford_united_f.c.;con_martin;playsfor;leeds_united_a.f.c.;con_martin;playsfor;glentoran_f.c.;9.655339;1;16.61079;1;16.967592;4;3.411733934625626;3.189225435256958
con_martin;playsfor;republic_of_ireland_national_football_team;con_martin;playsfor;waterford_united_f.c.;con_martin;playsfor;glentoran_f.c.;con_martin;playsfor;aston_villa_f.c.;9.655339;1;16.61079;1;17.02291;4;3.398404154859367;3.1920807361602783
