šempeter_pri_gorici;islocatedin;slovenia;šempeter_pri_gorici;islocatedin;slovenian_littoral;andrej_komac;wasbornin;šempeter_pri_gorici;9.471641;1;12.318395;6;11.118994;12;6.768418190114067;3.189997434616089
gerald_thomas;directed;carry_on_emmannuelle;gerald_thomas;directed;carry_on_screaming!;gerald_thomas;directed;carry_on..._up_the_khyber;11.900154;1;13.737105;1;13.574734;3;2.54050395888998;3.494260787963867
gerald_thomas;directed;carry_on_emmannuelle;gerald_thomas;directed;carry_on_screaming!;gerald_thomas;directed;carry_on_matron;11.900154;1;13.737105;1;13.610504;3;2.5316080985298783;3.493753433227539
gerald_thomas;directed;carry_on_emmannuelle;gerald_thomas;directed;carry_on_regardless;gerald_thomas;directed;carry_on_screaming!;11.900154;1;13.737105;1;13.601956;3;2.533735916556968;3.494879961013794
gerald_thomas;directed;carry_on_emmannuelle;gerald_thomas;directed;carry_on_screaming!;gerald_thomas;directed;carry_on_cruising;11.900154;1;13.737105;1;13.61828;3;2.5296713361965057;3.4951417446136475
gerald_thomas;directed;carry_on_emmannuelle;gerald_thomas;directed;carry_on_girls;gerald_thomas;directed;carry_on_abroad;11.900154;1;13.737105;1;13.59219;3;2.5361656258996517;3.4975404739379883
alachua_florida;islocatedin;alachua_county_florida;alachua_florida;islocatedin;florida;alachua_florida;islocatedin;alachua_county;9.162643;1;15.760946;1;10.089533;4;3.996568818112438;3.2255446910858154
alachua_florida;islocatedin;alachua_county_florida;alachua_florida;islocatedin;united_states;alachua_florida;islocatedin;alachua_county;9.162643;1;15.760946;1;11.951207;2;1.9783262025107806;3.2213048934936523
alachua_florida;islocatedin;alachua_county_florida;florida_state_road_25;islocatedin;alachua_florida;alachua_florida;islocatedin;alachua_county;9.162643;1;15.760946;1;9.538983;41;40.998018589481624;3.2221972942352295
nicolás_canales;isaffiliatedto;club_deportivo_palestino;nicolás_canales;isaffiliatedto;chile_national_football_team;nicolás_canales;isaffiliatedto;colo-colo;9.890571;1;16.271454;1;16.072653;3;2.549537217306462;3.434363603591919
nicolás_canales;isaffiliatedto;club_deportivo_palestino;nicolás_canales;isaffiliatedto;chile_national_football_team;nicolás_canales;isaffiliatedto;cfr_cluj;9.890571;1;16.271454;1;16.136879;2;1.5335930392127217;3.432929039001465
nicolás_canales;isaffiliatedto;club_deportivo_palestino;nicolás_canales;isaffiliatedto;colo-colo;nicolás_canales;isaffiliatedto;cfr_cluj;9.890571;1;16.271454;1;16.147924;3;2.5308431475505158;3.4327456951141357
nicolás_canales;isaffiliatedto;club_deportivo_palestino;nicolás_canales;isaffiliatedto;chile_national_football_team;nicolás_canales;isaffiliatedto;cobresal;9.890571;1;16.271454;1;16.170248;3;2.5252798824499867;3.431591272354126
nicolás_canales;isaffiliatedto;club_deportivo_palestino;nicolás_canales;isaffiliatedto;colo-colo;nicolás_canales;isaffiliatedto;cobresal;9.890571;1;16.271454;1;16.189426;3;2.5204953681902187;3.43087100982666
nicolás_canales;isaffiliatedto;club_deportivo_palestino;nicolás_canales;isaffiliatedto;cobresal;nicolás_canales;isaffiliatedto;cfr_cluj;9.890571;1;16.271454;1;16.236292;3;2.5087895874358077;3.431652545928955
nicolás_canales;isaffiliatedto;club_deportivo_palestino;nicolás_canales;playsfor;club_deportivo_palestino;nicolás_canales;isaffiliatedto;chile_national_football_team;9.890571;1;16.271454;1;13.763927;2;1.92466776698771;3.431406021118164
nicolás_canales;isaffiliatedto;club_deportivo_palestino;nicolás_canales;playsfor;club_deportivo_palestino;nicolás_canales;isaffiliatedto;colo-colo;9.890571;1;16.271454;1;13.821659;2;1.9205464413954438;3.431796073913574
nicolás_canales;isaffiliatedto;club_deportivo_palestino;nicolás_canales;playsfor;club_deportivo_palestino;nicolás_canales;isaffiliatedto;cfr_cluj;9.890571;1;16.271454;1;13.832566;2;1.9197450150422342;3.432213544845581
nicolás_canales;isaffiliatedto;club_deportivo_palestino;nicolás_canales;playsfor;club_deportivo_palestino;nicolás_canales;isaffiliatedto;cobresal;9.890571;1;16.271454;1;13.899204;2;1.9146865723055648;3.436624765396118
nicolás_canales;isaffiliatedto;club_deportivo_palestino;nicolás_canales;isaffiliatedto;chile_national_football_team;nicolás_canales;hasgender;male;9.890571;1;16.271454;1;16.07356;2;1.5493124606495938;3.454836368560791
nicolás_canales;isaffiliatedto;club_deportivo_palestino;nicolás_canales;isaffiliatedto;colo-colo;nicolás_canales;hasgender;male;9.890571;1;16.271454;1;16.055319;2;1.5538243882715;3.4518563747406006
nicolás_canales;isaffiliatedto;club_deportivo_palestino;nicolás_canales;isaffiliatedto;chile_national_football_team;nicolás_canales;isaffiliatedto;s.l._benfica;9.890571;1;16.271454;1;16.088156;1;0.5456966555564106;3.431819200515747
pablo_castro;hasgender;male;pablo_castro;wasbornin;montevideo;pablo_castro;playsfor;peñarol;8.814908;1;7.05036;1;6.396683;1;0.6578385841931172;3.194204568862915
pablo_castro;hasgender;male;pablo_castro;playsfor;central_español;pablo_castro;playsfor;peñarol;8.814908;1;7.05036;1;6.3080816;1;0.6774939169682963;3.193988084793091
pablo_castro;hasgender;male;pablo_castro;playsfor;central_español;pablo_castro;wasbornin;montevideo;8.814908;1;7.05036;1;6.509907;1;0.6319178917329449;3.192378520965576
pablo_castro;hasgender;male;pablo_castro;isaffiliatedto;uruguay_national_football_team;pablo_castro;playsfor;peñarol;8.814908;1;7.05036;1;6.5258265;1;0.6282072957886986;3.1968650817871094
pablo_castro;hasgender;male;pablo_castro;isaffiliatedto;associação_académica_de_coimbra_–_o.a.f.;pablo_castro;playsfor;peñarol;8.814908;1;7.05036;1;6.687545;1;0.5897217869359879;3.1920669078826904
pablo_castro;hasgender;male;pablo_castro;playsfor;c.a._bella_vista;pablo_castro;playsfor;peñarol;8.814908;1;7.05036;1;6.447283;1;0.6463600535068933;3.1929259300231934
pablo_castro;hasgender;male;pablo_castro;isaffiliatedto;uruguay_national_football_team;pablo_castro;wasbornin;montevideo;8.814908;1;7.05036;1;6.4462633;1;0.6465930496768897;3.192443609237671
pablo_castro;hasgender;male;pablo_castro;wasbornin;montevideo;pablo_castro;isaffiliatedto;associação_académica_de_coimbra_–_o.a.f.;8.814908;1;7.05036;1;6.609611;1;0.6084375280933825;3.193840265274048
pablo_castro;hasgender;male;pablo_castro;playsfor;c.a._bella_vista;pablo_castro;wasbornin;montevideo;8.814908;1;7.05036;1;6.5866747;1;0.6138881171580304;3.1954686641693115
pablo_castro;hasgender;male;pablo_castro;playsfor;associação_académica_de_coimbra_–_o.a.f.;pablo_castro;playsfor;peñarol;8.814908;1;7.05036;1;6.54043;1;0.6247900960619787;3.1926076412200928
pablo_castro;hasgender;male;pablo_castro;playsfor;associação_académica_de_coimbra_–_o.a.f.;pablo_castro;wasbornin;montevideo;8.814908;1;7.05036;1;6.544861;1;0.6237508288969716;3.1930220127105713
pablo_castro;hasgender;male;pablo_castro;isaffiliatedto;uruguay_national_football_team;pablo_castro;playsfor;central_español;8.814908;1;7.05036;1;6.6470895;1;0.599473231816644;3.1928553581237793
pablo_castro;hasgender;male;pablo_castro;playsfor;central_español;pablo_castro;isaffiliatedto;associação_académica_de_coimbra_–_o.a.f.;8.814908;1;7.05036;1;6.6183248;1;0.6063596092937031;3.193289041519165
pablo_castro;hasgender;male;pablo_castro;playsfor;c.a._bella_vista;pablo_castro;playsfor;central_español;8.814908;1;7.05036;1;6.5566587;1;0.6209780127787706;3.1958160400390625
gheorghe_asachi;iscitizenof;romania;gheorghe_asachi;diedin;iași;gheorghe_asachi;hasgender;male;8.834275;1;12.203833;1;10.905155;2;1.785612314967223;3.2062747478485107
gheorghe_asachi;iscitizenof;romania;gheorghe_asachi;iscitizenof;moldavia;gheorghe_asachi;hasgender;male;8.834275;1;12.203833;1;8.396606;2;1.9782728540970622;3.2037744522094727
gheorghe_asachi;iscitizenof;romania;gheorghe_asachi;iscitizenof;moldavia;gheorghe_asachi;diedin;iași;8.834275;1;12.203833;1;7.5728736;2;1.99034864792642;3.1849007606506348
gheorghe_asachi;iscitizenof;romania;gheorghe_asachi;hasgender;male;friedrich_schiller;influences;gheorghe_asachi;8.834275;1;12.203833;1;11.505029;2;1.6679225284439825;3.2042737007141113
gheorghe_asachi;iscitizenof;romania;torquato_tasso;influences;gheorghe_asachi;gheorghe_asachi;hasgender;male;8.834275;1;12.203833;1;11.379252;2;1.695207721984613;3.2020726203918457
gheorghe_asachi;iscitizenof;romania;gheorghe_asachi;hasgender;male;lord_byron;influences;gheorghe_asachi;8.834275;1;12.203833;1;11.570763;2;1.6531852473005255;3.202423334121704
gheorghe_asachi;iscitizenof;romania;gheorghe_asachi;diedin;iași;friedrich_schiller;influences;gheorghe_asachi;8.834275;1;12.203833;1;11.607145;2;1.6448980513630842;3.1833040714263916
gheorghe_asachi;iscitizenof;romania;gheorghe_asachi;hasgender;male;ludovico_ariosto;influences;gheorghe_asachi;8.834275;1;12.203833;1;11.590879;2;1.6486141690584226;3.201817035675049
gheorghe_asachi;iscitizenof;romania;gheorghe_asachi;diedin;iași;torquato_tasso;influences;gheorghe_asachi;8.834275;1;12.203833;1;11.634866;1;0.6385247506042137;3.183091878890991
gheorghe_asachi;iscitizenof;romania;gheorghe_asachi;diedin;iași;lord_byron;influences;gheorghe_asachi;8.834275;1;12.203833;1;11.761084;1;0.6089138727047484;3.184661626815796
gheorghe_asachi;iscitizenof;romania;gheorghe_asachi;hasgender;male;petrarch;influences;gheorghe_asachi;8.834275;1;12.203833;1;11.7282095;2;1.6167138095709714;3.20343279838562
george_parris;playsfor;bristol_city_f.c.;george_parris;playsfor;southend_united_f.c.;george_parris;playsfor;birmingham_city_f.c.;10.347286;1;17.206226;1;16.905363;3;2.574653535784447;3.2204771041870117
george_parris;playsfor;bristol_city_f.c.;george_parris;isaffiliatedto;bristol_city_f.c.;george_parris;playsfor;birmingham_city_f.c.;10.347286;1;17.206226;1;12.935398;2;1.9862222701688932;3.2230725288391113
george_parris;playsfor;bristol_city_f.c.;george_parris;isaffiliatedto;bristol_city_f.c.;george_parris;playsfor;southend_united_f.c.;10.347286;1;17.206226;1;12.957129;2;1.9859238580430398;3.2228610515594482
george_parris;playsfor;bristol_city_f.c.;george_parris;hasgender;male;george_parris;playsfor;birmingham_city_f.c.;10.347286;1;17.206226;1;16.75127;2;1.6118169321742974;3.244750738143921
george_parris;playsfor;bristol_city_f.c.;george_parris;playsfor;southend_united_f.c.;george_parris;hasgender;male;10.347286;1;17.206226;1;16.843119;2;1.5897925073510755;3.2439820766448975
george_parris;playsfor;bristol_city_f.c.;george_parris;playsfor;brighton_&_hove_albion_f.c.;george_parris;playsfor;birmingham_city_f.c.;10.347286;1;17.206226;1;16.981878;1;0.5558529472048114;3.219195604324341
george_parris;playsfor;bristol_city_f.c.;george_parris;playsfor;west_ham_united_f.c.;george_parris;playsfor;birmingham_city_f.c.;10.347286;1;17.206226;1;16.979038;2;1.5565539864017839;3.2190051078796387
george_parris;playsfor;bristol_city_f.c.;george_parris;playsfor;kettering_town_f.c.;george_parris;playsfor;birmingham_city_f.c.;10.347286;1;17.206226;1;16.953058;2;1.5629561255456788;3.220871686935425
george_parris;playsfor;bristol_city_f.c.;george_parris;playsfor;southend_united_f.c.;george_parris;playsfor;brighton_&_hove_albion_f.c.;10.347286;1;17.206226;1;17.08716;2;1.5297314432467028;3.219513177871704
george_parris;playsfor;bristol_city_f.c.;george_parris;playsfor;southend_united_f.c.;george_parris;playsfor;west_ham_united_f.c.;10.347286;1;17.206226;1;17.055023;2;1.5377289351050325;3.220095634460449
george_parris;playsfor;bristol_city_f.c.;george_parris;playsfor;southend_united_f.c.;george_parris;playsfor;kettering_town_f.c.;10.347286;1;17.206226;1;17.082916;2;1.530788519570899;3.2182509899139404
george_parris;playsfor;bristol_city_f.c.;george_parris;playsfor;birmingham_city_f.c.;george_parris;isaffiliatedto;brentford_f.c.;10.347286;1;17.206226;1;17.111818;2;1.5235844942795325;3.2194156646728516
george_parris;playsfor;bristol_city_f.c.;george_parris;playsfor;ifk_norrköping;george_parris;playsfor;birmingham_city_f.c.;10.347286;1;17.206226;1;17.085667;2;1.5301034700018301;3.2196433544158936
stefan_jansen;hasgender;male;stefan_jansen;playsfor;sc_bregenz;stefan_jansen;playsfor;n.e.c._(football_club);7.7267323;1;4.645278;1;3.972429;1;0.662140790693434;3.2201905250549316
stefan_jansen;hasgender;male;stefan_jansen;playsfor;sc_bregenz;stefan_jansen;playsfor;pec_zwolle;7.7267323;1;4.645278;1;4.112238;1;0.6301918750540242;3.2205634117126465
stefan_jansen;hasgender;male;stefan_jansen;playsfor;sc_bregenz;stefan_jansen;playsfor;roda_jc_kerkrade;7.7267323;1;4.645278;1;4.0148306;1;0.6525908990724424;3.2212209701538086
stefan_jansen;hasgender;male;stefan_jansen;isaffiliatedto;fc_oss;stefan_jansen;playsfor;sc_bregenz;7.7267323;1;4.645278;1;4.1495123;1;0.6214637369422819;3.2198848724365234
stefan_jansen;hasgender;male;stefan_jansen;isaffiliatedto;fc_den_bosch;stefan_jansen;playsfor;sc_bregenz;7.7267323;1;4.645278;1;4.2787075;1;0.5906300245343155;3.2206742763519287
stefan_jansen;hasgender;male;stefan_jansen;wasbornin;veghel;stefan_jansen;playsfor;sc_bregenz;7.7267323;1;4.645278;1;4.2077;1;0.6076818135401946;3.221346855163574
stefan_jansen;hasgender;male;stefan_jansen;playsfor;fc_den_bosch;stefan_jansen;playsfor;sc_bregenz;7.7267323;1;4.645278;1;4.192993;1;0.6111823311686114;3.2212488651275635
stefan_jansen;hasgender;male;stefan_jansen;isaffiliatedto;sc_cambuur;stefan_jansen;playsfor;sc_bregenz;7.7267323;1;4.645278;1;4.296833;1;0.586240429868866;3.2213428020477295
stefan_jansen;hasgender;male;stefan_jansen;playsfor;sc_bregenz;stefan_jansen;playsfor;sc_cambuur;7.7267323;1;4.645278;1;4.1934876;1;0.6110648171986104;3.2217605113983154
stefan_jansen;hasgender;male;stefan_jansen;playsfor;sc_bregenz;stefan_jansen;playsfor;s.s._ischia_isolaverde;7.7267323;1;4.645278;1;4.406241;1;0.5594763285197547;3.2237350940704346
stefan_jansen;hasgender;male;stefan_jansen;isaffiliatedto;pec_zwolle;stefan_jansen;playsfor;sc_bregenz;7.7267323;1;4.645278;1;4.349811;1;0.5733339906277308;3.224351406097412
stefan_jansen;hasgender;male;stefan_jansen;playsfor;fc_oss;stefan_jansen;playsfor;sc_bregenz;7.7267323;1;4.645278;1;4.30575;1;0.5840758842960119;3.2212624549865723
stefan_jansen;hasgender;male;stefan_jansen;isaffiliatedto;n.e.c._(football_club);stefan_jansen;playsfor;sc_bregenz;7.7267323;1;4.645278;1;4.443878;1;0.5501804475693394;3.2206695079803467
stefan_jansen;hasgender;male;stefan_jansen;isaffiliatedto;roda_jc_kerkrade;stefan_jansen;playsfor;sc_bregenz;7.7267323;1;4.645278;1;4.435485;1;0.5522567478536708;3.2254703044891357
stefan_jansen;hasgender;male;stefan_jansen;playsfor;pec_zwolle;stefan_jansen;playsfor;n.e.c._(football_club);7.7267323;1;4.645278;1;4.505817;1;0.5348088608351075;3.2207181453704834
stefan_jansen;hasgender;male;stefan_jansen;playsfor;n.e.c._(football_club);stefan_jansen;playsfor;roda_jc_kerkrade;7.7267323;1;4.645278;1;4.444112;1;0.5501226226890328;3.2201898097991943
stefan_jansen;hasgender;male;stefan_jansen;isaffiliatedto;fc_oss;stefan_jansen;playsfor;n.e.c._(football_club);7.7267323;1;4.645278;1;4.496222;1;0.5371951491134794;3.2201993465423584
stefan_jansen;hasgender;male;stefan_jansen;playsfor;pec_zwolle;stefan_jansen;playsfor;roda_jc_kerkrade;7.7267323;1;4.645278;1;4.4604897;1;0.5460660477276361;3.2197747230529785
takafumi_ogura;playsfor;japan_national_football_team;takafumi_ogura;isaffiliatedto;japan_national_football_team;takafumi_ogura;playsfor;s.b.v._excelsior;8.902734;1;15.579169;1;13.180916;4;3.9166940226438878;3.2134950160980225
takafumi_ogura;playsfor;japan_national_football_team;takafumi_ogura;isaffiliatedto;japan_national_football_team;takafumi_ogura;playsfor;consadole_sapporo;8.902734;1;15.579169;1;13.284774;4;3.9084118074196965;3.2117068767547607
takafumi_ogura;playsfor;japan_national_football_team;takafumi_ogura;isaffiliatedto;japan_national_football_team;takafumi_ogura;playsfor;jef_united_ichihara_chiba;8.902734;1;15.579169;1;13.54573;3;2.8842635610549934;3.213310956954956
takafumi_ogura;playsfor;japan_national_football_team;takafumi_ogura;isaffiliatedto;japan_national_football_team;takafumi_ogura;playsfor;nagoya_grampus;8.902734;1;15.579169;1;13.537171;3;2.8851365514443255;3.2140841484069824
takafumi_ogura;playsfor;japan_national_football_team;takafumi_ogura;isaffiliatedto;japan_national_football_team;takafumi_ogura;playsfor;ventforet_kofu;8.902734;1;15.579169;1;13.652321;3;2.8729001761830637;3.2133915424346924
takafumi_ogura;playsfor;japan_national_football_team;takafumi_ogura;isaffiliatedto;japan_national_football_team;takafumi_ogura;playsfor;tokyo_verdy;8.902734;1;15.579169;1;13.760894;3;2.8603590662146874;3.2136406898498535
takafumi_ogura;playsfor;japan_national_football_team;takafumi_ogura;playsfor;consadole_sapporo;takafumi_ogura;playsfor;s.b.v._excelsior;8.902734;1;15.579169;1;15.128823;4;3.6107214937452636;3.213703155517578
takafumi_ogura;playsfor;japan_national_football_team;takafumi_ogura;playsfor;jef_united_ichihara_chiba;takafumi_ogura;playsfor;s.b.v._excelsior;8.902734;1;15.579169;1;15.316559;3;2.565277886046215;3.2153379917144775
takafumi_ogura;playsfor;japan_national_football_team;takafumi_ogura;playsfor;nagoya_grampus;takafumi_ogura;playsfor;s.b.v._excelsior;8.902734;1;15.579169;1;15.31437;3;2.565815653219026;3.2135963439941406
takafumi_ogura;playsfor;japan_national_football_team;takafumi_ogura;playsfor;ventforet_kofu;takafumi_ogura;playsfor;s.b.v._excelsior;8.902734;1;15.579169;1;15.304102;3;2.5683365014858497;3.2145848274230957
takafumi_ogura;playsfor;japan_national_football_team;takafumi_ogura;playsfor;tokyo_verdy;takafumi_ogura;playsfor;s.b.v._excelsior;8.902734;1;15.579169;1;15.45463;3;2.5310946642130037;3.2134430408477783
luis_anaya;isaffiliatedto;alianza_f.c.;luis_anaya;isaffiliatedto;c.d._águila;luis_anaya;isaffiliatedto;c.d._fas;9.981846;1;16.852337;1;16.837908;3;2.50360721051731;3.2222018241882324
luis_anaya;isaffiliatedto;alianza_f.c.;luis_anaya;isaffiliatedto;c.d._chalatenango;luis_anaya;isaffiliatedto;c.d._fas;9.981846;1;16.852337;1;16.853834;3;2.4996256829007395;3.2135589122772217
luis_anaya;isaffiliatedto;alianza_f.c.;luis_anaya;isaffiliatedto;c.d._chalatenango;luis_anaya;isaffiliatedto;c.d._águila;9.981846;1;16.852337;1;16.882534;3;2.49245128772138;3.2137181758880615
luis_anaya;isaffiliatedto;alianza_f.c.;luis_anaya;playsfor;alianza_f.c.;luis_anaya;isaffiliatedto;c.d._fas;9.981846;1;16.852337;1;15.191188;2;1.8403921856923087;3.213021993637085
luis_anaya;isaffiliatedto;alianza_f.c.;luis_anaya;playsfor;alianza_f.c.;luis_anaya;isaffiliatedto;c.d._águila;9.981846;1;16.852337;1;15.201002;2;1.839071365806727;3.2137818336486816
luis_anaya;isaffiliatedto;alianza_f.c.;luis_anaya;playsfor;alianza_f.c.;luis_anaya;isaffiliatedto;c.d._chalatenango;9.981846;1;16.852337;1;15.190481;2;1.8404869511309805;3.2139956951141357
luis_anaya;isaffiliatedto;alianza_f.c.;luis_anaya;isaffiliatedto;el_salvador_national_football_team;luis_anaya;isaffiliatedto;c.d._fas;9.981846;1;16.852337;1;16.674814;2;1.5442644788515807;3.213318347930908
luis_anaya;isaffiliatedto;alianza_f.c.;luis_anaya;isaffiliatedto;c.d._águila;luis_anaya;isaffiliatedto;el_salvador_national_football_team;9.981846;1;16.852337;1;16.637615;2;1.553475119978705;3.2177436351776123
luis_anaya;isaffiliatedto;alianza_f.c.;luis_anaya;isaffiliatedto;c.d._chalatenango;luis_anaya;isaffiliatedto;el_salvador_national_football_team;9.981846;1;16.852337;1;16.731705;2;1.5301215240923773;3.214038610458374
luis_anaya;isaffiliatedto;alianza_f.c.;luis_anaya;playsfor;c.d._universidad_de_el_salvador;luis_anaya;isaffiliatedto;c.d._fas;9.981846;1;16.852337;1;16.801271;2;1.5127635877447556;3.2143521308898926
luis_anaya;isaffiliatedto;alianza_f.c.;luis_anaya;playsfor;c.d._universidad_de_el_salvador;luis_anaya;isaffiliatedto;c.d._águila;9.981846;1;16.852337;1;16.875225;2;1.4942782038886575;3.214447498321533
ben_tozer;hasgender;male;ben_tozer;wasbornin;plymouth;ben_tozer;playsfor;colchester_united_f.c.;9.218778;1;9.517015;1;9.018048;1;0.6222165818046235;3.20033597946167
ben_tozer;hasgender;male;ben_tozer;playsfor;swindon_town_f.c.;ben_tozer;playsfor;colchester_united_f.c.;9.218778;1;9.517015;1;9.064345;1;0.6112738856539804;3.198899030685425
ben_tozer;hasgender;male;ben_tozer;playsfor;newcastle_united_f.c.;ben_tozer;playsfor;colchester_united_f.c.;9.218778;1;9.517015;1;9.005803;1;0.6250906343297352;3.197779655456543
ben_tozer;hasgender;male;ben_tozer;wasbornin;plymouth;ben_tozer;playsfor;swindon_town_f.c.;9.218778;1;9.517015;1;9.063075;1;0.6115756878736384;3.198180675506592
ben_tozer;hasgender;male;ben_tozer;wasbornin;plymouth;ben_tozer;playsfor;newcastle_united_f.c.;9.218778;1;9.517015;1;9.119023;1;0.5982051533051977;3.19714093208313
ben_tozer;hasgender;male;ben_tozer;playsfor;colchester_united_f.c.;ben_tozer;playsfor;plymouth_argyle_f.c.;9.218778;1;9.517015;1;9.015147;1;0.6228982758624773;3.1977736949920654
ben_tozer;hasgender;male;ben_tozer;playsfor;colchester_united_f.c.;ben_tozer;playsfor;northampton_town_f.c.;9.218778;1;9.517015;1;9.096902;1;0.6035104243024635;3.1973068714141846
ben_tozer;hasgender;male;ben_tozer;wasbornin;plymouth;ben_tozer;playsfor;plymouth_argyle_f.c.;9.218778;1;9.517015;1;9.11628;1;0.5988644443621285;3.1983602046966553
ben_tozer;hasgender;male;ben_tozer;playsfor;colchester_united_f.c.;ben_tozer;isaffiliatedto;northampton_town_f.c.;9.218778;1;9.517015;1;9.2301;1;0.5712408974907622;3.197655200958252
ben_tozer;hasgender;male;ben_tozer;wasbornin;plymouth;ben_tozer;playsfor;northampton_town_f.c.;9.218778;1;9.517015;1;9.156515;1;0.5891615458230439;3.196080207824707
ben_tozer;hasgender;male;ben_tozer;isaffiliatedto;newcastle_united_f.c.;ben_tozer;playsfor;colchester_united_f.c.;9.218778;1;9.517015;1;9.19714;1;0.5792939631704423;3.198424816131592
ben_tozer;hasgender;male;ben_tozer;wasbornin;plymouth;ben_tozer;isaffiliatedto;northampton_town_f.c.;9.218778;1;9.517015;1;9.167029;1;0.5866142024656115;3.1977972984313965
ben_tozer;hasgender;male;ben_tozer;playsfor;swindon_town_f.c.;ben_tozer;playsfor;newcastle_united_f.c.;9.218778;1;9.517015;1;9.091762;1;0.6047397683135446;3.197730541229248
ben_tozer;hasgender;male;ben_tozer;wasbornin;plymouth;ben_tozer;isaffiliatedto;newcastle_united_f.c.;9.218778;1;9.517015;1;9.256413;1;0.5647842703295914;3.195307493209839
ben_tozer;hasgender;male;ben_tozer;playsfor;swindon_town_f.c.;ben_tozer;playsfor;plymouth_argyle_f.c.;9.218778;1;9.517015;1;9.179069;1;0.5836917123579387;3.1971614360809326
ben_tozer;hasgender;male;ben_tozer;playsfor;colchester_united_f.c.;ben_tozer;isaffiliatedto;plymouth_argyle_f.c.;9.218778;1;9.517015;1;9.265479;1;0.5625546175456662;3.2024497985839844
ben_tozer;hasgender;male;ben_tozer;playsfor;newcastle_united_f.c.;ben_tozer;playsfor;plymouth_argyle_f.c.;9.218778;1;9.517015;1;9.095772;1;0.6037808102648687;3.1997668743133545
nándor_hidegkuti;isaffiliatedto;mtk_budapest_fc;nándor_hidegkuti;playsfor;mtk_budapest_fc;nándor_hidegkuti;isaffiliatedto;hungary_national_football_team;10.023681;1;16.363628;1;13.537201;2;1.9440873192567052;3.2041921615600586
nándor_hidegkuti;isaffiliatedto;mtk_budapest_fc;nándor_hidegkuti;playsfor;mtk_budapest_fc;nándor_hidegkuti;isaffiliatedto;győri_eto_fc;10.023681;1;16.363628;1;13.557359;1;0.9430136851213005;3.206144094467163
nándor_hidegkuti;isaffiliatedto;mtk_budapest_fc;nándor_hidegkuti;playsfor;mtk_budapest_fc;nándor_hidegkuti;isaffiliatedto;al_ahli_club_(dubai);10.023681;1;16.363628;1;13.444741;2;1.948772237140964;3.205939531326294
nándor_hidegkuti;isaffiliatedto;mtk_budapest_fc;nándor_hidegkuti;playsfor;mtk_budapest_fc;nándor_hidegkuti;isaffiliatedto;mantova_f.c.;10.023681;1;16.363628;1;13.15741;1;0.9610676291262368;3.2078897953033447
nándor_hidegkuti;isaffiliatedto;mtk_budapest_fc;nándor_hidegkuti;playsfor;mtk_budapest_fc;nándor_hidegkuti;wasbornin;budapest;10.023681;1;16.363628;1;13.583921;1;0.9415693242216626;3.208683490753174
nándor_hidegkuti;isaffiliatedto;mtk_budapest_fc;nándor_hidegkuti;playsfor;mtk_budapest_fc;nándor_hidegkuti;diedin;budapest;10.023681;1;16.363628;1;13.641985;1;0.9382917584879432;3.206033945083618
nándor_hidegkuti;isaffiliatedto;mtk_budapest_fc;nándor_hidegkuti;playsfor;mtk_budapest_fc;nándor_hidegkuti;hasgender;male;10.023681;1;16.363628;1;13.832065;1;0.9263251462178008;3.2289395332336426
nándor_hidegkuti;isaffiliatedto;mtk_budapest_fc;nándor_hidegkuti;playsfor;mtk_budapest_fc;nándor_hidegkuti;isaffiliatedto;fc_tatabánya;10.023681;1;16.363628;1;13.704902;1;0.9345468226170277;3.202878952026367
nándor_hidegkuti;isaffiliatedto;mtk_budapest_fc;nándor_hidegkuti;playsfor;mtk_budapest_fc;nándor_hidegkuti;playsfor;hungary_national_football_team;10.023681;1;16.363628;1;13.734578;1;0.9327079642706896;3.202669620513916
nándor_hidegkuti;isaffiliatedto;mtk_budapest_fc;nándor_hidegkuti;playsfor;mtk_budapest_fc;nándor_hidegkuti;isaffiliatedto;egri_fc;10.023681;1;16.363628;1;13.625137;1;0.9392600677063757;3.2049052715301514
nándor_hidegkuti;isaffiliatedto;mtk_budapest_fc;nándor_hidegkuti;playsfor;mtk_budapest_fc;nándor_hidegkuti;isaffiliatedto;stal_rzeszów;10.023681;1;16.363628;1;13.846037;2;1.9253658832108216;3.2066938877105713
nándor_hidegkuti;isaffiliatedto;mtk_budapest_fc;nándor_hidegkuti;playsfor;mtk_budapest_fc;nándor_hidegkuti;isaffiliatedto;al_ahly_sc;10.023681;1;16.363628;1;14.28373;1;0.8889340455537875;3.204957962036133
vítor_vinha;isaffiliatedto;associação_académica_de_coimbra_–_o.a.f.;vítor_vinha;playsfor;associação_académica_de_coimbra_–_o.a.f.;vítor_vinha;isaffiliatedto;c.f._estrela_da_amadora;9.958857;1;16.648596;1;13.0271635;6;5.973952285991109;3.214463949203491
georges_lemaître;hasgender;male;georges_lemaître;haswonprize;croix_de_guerre_(belgium);georges_lemaître;graduatedfrom;university_of_cambridge;9.857141;1;5.937307;1;4.314483;1;0.8351841865860251;3.195704698562622
georges_lemaître;hasgender;male;georges_lemaître;graduatedfrom;university_of_cambridge;georges_lemaître;graduatedfrom;massachusetts_institute_of_technology;9.857141;1;5.937307;1;4.9922194;1;0.7201261487500888;3.1940393447875977
